logFC,AveExpr,t,P.Value,adj.P.Val,B,comp,geneIDs
-7.6136605,24.46119125,-1.3541616253,0.2852253383,0.5170050543,-6.1737383814,Male/Female,g11893
-1.491566,8.512936,-1.3540719194,0.28525012,0.5170087323,-6.1738353978,Male/Female,g1488
0.210896,0.170104,1.3539480342,0.2852843479,0.5170295293,-6.1739693773,Male/Female,g13944
2.6375505,64.98757525,1.3536313762,0.2853718577,0.5171306515,-6.1743118291,Male/Female,g3502
-2.814397,12.930323,-1.3535337253,0.28539885,0.5171306515,-6.1744174319,Male/Female,g7553
18.755444,120.1361445,1.3534991107,0.2854084188,0.5171306515,-6.174454865,Male/Female,g11594
-0.3502985,0.20262475,-1.3531668163,0.2855002956,0.5172210174,-6.1748142094,Male/Female,g10776
2.7388285,55.51072025,1.3531540848,0.2855038164,0.5172210174,-6.1748279771,Male/Female,g13550
-5.0265415,16.35427825,-1.352824966,0.2855948494,0.5173446877,-6.1751838742,Male/Female,g3135
3.0340345,1.51701725,1.352500614,0.2856845959,0.5174660082,-6.1755346045,Male/Female,g16866
-0.24776,0.4546995,-1.3521425804,0.2857836989,0.5176042556,-6.1759217415,Male/Female,g5522
1.4141025,6.94973475,1.3519559444,0.2858353748,0.5176565889,-6.1761235426,Male/Female,g13955
-1.3156665,42.18095975,-1.3518673745,0.2858599017,0.5176597503,-6.1762193078,Male/Female,g10489
-2.377704,5.0651585,-1.3516012061,0.285933624,0.5177336048,-6.1765070941,Male/Female,g1951
-0.2704935,0.59153075,-1.3514797902,0.2859672604,0.5177336048,-6.1766383684,Male/Female,g12839
9.9575125,13.20779175,1.3514121988,0.2859859875,0.5177336048,-6.1767114472,Male/Female,g16814
8.352947,47.6998195,1.3513214093,0.2860111441,0.5177336048,-6.1768096066,Male/Female,g1967
-6.625515,62.498819,-1.3513089082,0.2860146082,0.5177336048,-6.1768231224,Male/Female,g16443
8.562304,22.12759,1.3511887543,0.2860479055,0.5177526332,-6.1769530282,Male/Female,g15538
-0.2910465,0.28056475,-1.3509596441,0.2861114093,0.5177611303,-6.1772007287,Male/Female,g19925
-0.3890775,4.37354375,-1.3508384878,0.2861449973,0.5177611303,-6.1773317133,Male/Female,g15862
-1.0679695,6.44735475,-1.3508149841,0.2861515138,0.5177611303,-6.1773571235,Male/Female,g19366
-4.6826935,18.55008525,-1.350771994,0.2861634332,0.5177611303,-6.1774036005,Male/Female,g12665
303.151042,151.863791,1.350719919,0.2861778723,0.5177611303,-6.1774598989,Male/Female,g19340
-0.5590685,1.43529875,-1.3506786542,0.2861893146,0.5177611303,-6.1775045101,Male/Female,g17073
1.746994,5.5878525,1.3504786142,0.2862447909,0.5178202678,-6.1777207701,Male/Female,g191
-2.2964195,39.03286825,-1.3500816162,0.2863549247,0.5179782641,-6.1781499441,Male/Female,g17334
4.411676,48.951041,1.3494865151,0.286520105,0.5182357993,-6.1787932426,Male/Female,g12871
144.6358445,72.43643025,1.3488859195,0.2866869194,0.5184962488,-6.1794424382,Male/Female,g19029
489.094089,244.9671045,1.3484315013,0.286813206,0.5186485941,-6.1799335994,Male/Female,g19031
-4.70421,9.35419,-1.3483682957,0.2868307764,0.5186485941,-6.1800019138,Male/Female,g13920
-3.211308,70.0121935,-1.3483364532,0.2868396286,0.5186485941,-6.1800363297,Male/Female,g17604
-0.7925755,9.02843775,-1.3482033342,0.2868766393,0.518674242,-6.1801802062,Male/Female,g6879
-0.69788,2.592278,-1.3479924955,0.286935269,0.5187389703,-6.1804080788,Male/Female,g13983
161.190788,80.659399,1.3477002978,0.2870165453,0.5188446268,-6.1807238746,Male/Female,g19026
-0.24076,0.493942,-1.347206139,0.2871540572,0.519049438,-6.1812579189,Male/Female,g2498
25.106466,12.553233,1.3471290044,0.2871755285,0.519049438,-6.1813412767,Male/Female,g19546
676.948965,339.1067245,1.3468730367,0.2872467931,0.5191262696,-6.1816178909,Male/Female,g19032
-13.3753895,22.94210975,-1.3468002875,0.287267051,0.5191262696,-6.1816965066,Male/Female,g6673
-0.2931265,0.40485875,-1.3467301797,0.2872865749,0.5191262696,-6.1817722673,Male/Female,g18965
0.225417,0.340762,1.3463264845,0.2873990266,0.5192093844,-6.1822085017,Male/Female,g14339
0.2204305,1.17008425,1.3462543216,0.2874191332,0.5192093844,-6.1822864791,Male/Female,g8475
0.986455,4.3028555,1.3462522572,0.2874197085,0.5192093844,-6.1822887098,Male/Female,g14910
3.18548,27.9078505,1.3462369671,0.2874239689,0.5192093844,-6.1823052319,Male/Female,g13149
-0.3010885,0.50886525,-1.3459534908,0.2875029703,0.5193108104,-6.1826115427,Male/Female,g7636
-1.7265385,31.91029575,-1.3458647885,0.2875276956,0.5193141902,-6.1827073881,Male/Female,g12345
-1.848652,19.9838015,-1.3456357081,0.2875915616,0.5193882574,-6.1829549117,Male/Female,g15250
2.0180915,4.81168575,1.3454619212,0.2876400228,0.519434494,-6.183142686,Male/Female,g14296
2.7474725,3.75941675,1.3453491884,0.2876714637,0.5194499897,-6.1832644902,Male/Female,g7271
17.391418,105.978367,1.3446758987,0.2878593234,0.5197479068,-6.1839919266,Male/Female,g16985
595.593553,298.305053,1.3443707618,0.2879445075,0.519860404,-6.1843215848,Male/Female,g19028
2.7490025,37.83272075,1.3439882668,0.2880513275,0.5200119421,-6.1847348019,Male/Female,g2149
-2.2253555,25.12795875,-1.3433830372,0.2882204421,0.5202759061,-6.1853886072,Male/Female,g4159
-4.584875,68.962983,-1.3431504268,0.2882854684,0.52035195,-6.185639875,Male/Female,g4245
-1.101824,1.340721,-1.3427011938,0.2884110983,0.5205130245,-6.1861251219,Male/Female,g18355
2.6741005,29.21822875,1.3426675098,0.2884205207,0.5205130245,-6.1861615052,Male/Female,g16348
-12.2587485,74.48156825,-1.3423278986,0.2885155388,0.5206413184,-6.1865283244,Male/Female,g2048
-2.1387585,3.67757075,-1.3422496576,0.2885374344,0.5206413184,-6.1866128316,Male/Female,g6564
8.0080715,55.25211525,1.342108408,0.2885769677,0.5206713067,-6.1867653919,Male/Female,g1997
0.644519,3.9127175,1.3412961145,0.2888044327,0.5210403433,-6.1876426829,Male/Female,g14599
-0.9794195,4.20505075,-1.3410135433,0.2888836079,0.5211074946,-6.1879478456,Male/Female,g18243
-0.39667,0.354945,-1.3409995845,0.2888875197,0.5211074946,-6.1879629202,Male/Female,g5924
-3.092562,15.129338,-1.3407522711,0.2889568369,0.5211911577,-6.1882299977,Male/Female,g20352
-1.3307935,0.86060675,-1.3404363331,0.2890454155,0.5213095465,-6.1885711729,Male/Female,g6770
-0.9866405,2.52003725,-1.3402957334,0.2890848448,0.52133928,-6.1887229998,Male/Female,g8893
-0.743693,1.1365895,-1.3401360132,0.2891296436,0.5213786915,-6.1888954711,Male/Female,g3257
25.712505,20.23261,1.339943608,0.2891836203,0.5213906895,-6.1891032324,Male/Female,g2008
-0.7725775,1.37750275,-1.3398823221,0.2892008156,0.5213906895,-6.1891694087,Male/Female,g12660
-0.2138685,0.24836875,-1.3398669333,0.2892051336,0.5213906895,-6.1891860254,Male/Female,g6297
8.838526,32.8684225,1.3395632024,0.2892903714,0.5215029838,-6.1895139853,Male/Female,g5244
-1.0834455,3.59480725,-1.3394277271,0.2893283998,0.5215301626,-6.189660264,Male/Female,g15806
2.0354015,1.07671275,1.3393050243,0.2893628478,0.5215508837,-6.1897927496,Male/Female,g3978
-1.2410055,1.83289975,-1.3388165026,0.2895000426,0.5217567789,-6.1903202015,Male/Female,g10313
2.5854355,15.51833525,1.3387066435,0.2895309052,0.5217710174,-6.1904388111,Male/Female,g17859
-1.9006995,21.51966175,-1.3383371477,0.2896347342,0.5219167379,-6.190837727,Male/Female,g18002
2.353001,11.5736745,1.3379020777,0.2897570434,0.5220957337,-6.1913074163,Male/Female,g15400
0.879935,7.864995,1.3377071311,0.2898118667,0.5221531119,-6.1915178676,Male/Female,g10675
0.35355,1.3062095,1.3374268833,0.289890699,0.5222316086,-6.1918203957,Male/Female,g7500
-3.867651,12.6463725,-1.3373837895,0.2899028232,0.5222316086,-6.1918669147,Male/Female,g17759
-0.3841565,0.69873675,-1.337307165,0.2899243824,0.5222316086,-6.1919496289,Male/Female,g18020
-0.365475,1.3550495,-1.3370716719,0.2899906528,0.5222731679,-6.1922038331,Male/Female,g16141
0.666612,1.694823,1.3370618278,0.2899934234,0.5222731679,-6.1922144592,Male/Female,g9276
-0.204339,0.1021695,-1.3368261305,0.2900597689,0.5223512545,-6.1924688765,Male/Female,g11815
-0.222449,1.8009985,-1.3364453322,0.2901669945,0.5225029412,-6.1928799045,Male/Female,g17152
-1.7475635,8.49700525,-1.3360557981,0.2902767259,0.522624394,-6.1933003427,Male/Female,g5770
-1.0843455,4.04989075,-1.3360426104,0.2902804417,0.522624394,-6.1933145763,Male/Female,g8148
4.1156575,2.05782875,1.3353990618,0.2904618337,0.5229095426,-6.1940091383,Male/Female,g20088
-3.1424995,10.03488325,-1.3351268665,0.2905385936,0.522967739,-6.1943028944,Male/Female,g3671
-1.9554605,8.19064325,-1.3351212063,0.29054019,0.522967739,-6.1943090028,Male/Female,g10373
4.5601605,24.01453925,1.3347476201,0.2906455802,0.5230739123,-6.1947121654,Male/Female,g3302
-0.569062,0.284531,-1.3347258181,0.290651732,0.5230739123,-6.1947356929,Male/Female,g2885
4.158935,27.925915,1.3346673355,0.2906682344,0.5230739123,-6.1947988037,Male/Female,g6978
3.4029315,6.56096975,1.3345695514,0.2906958292,0.523082145,-6.1949043253,Male/Female,g14614
-1.4199505,5.05958375,-1.3344440088,0.2907312618,0.5231044788,-6.1950398001,Male/Female,g546
7.8227345,29.38996675,1.334301232,0.2907715644,0.5231355707,-6.1951938701,Male/Female,g1148
-1.0761215,3.61487125,-1.3341113876,0.2908251628,0.5231905768,-6.1953987265,Male/Female,g11917
1.3913425,4.15616325,1.3339559196,0.2908690641,0.5232281305,-6.1955664848,Male/Female,g9188
-1.0073335,38.55890725,-1.3337294536,0.2909330272,0.5233017634,-6.1958108481,Male/Female,g13232
2.526888,13.473025,1.3335602643,0.2909808234,0.5233111697,-6.195993404,Male/Female,g969
-3.1519845,9.56773225,-1.3335478997,0.2909843167,0.5233111697,-6.1960067453,Male/Female,g1252
-1.29222,9.651194,-1.3326671366,0.2912332792,0.5237174584,-6.1969570309,Male/Female,g995
3.9557305,26.58937725,1.3321697293,0.2913739855,0.5239290236,-6.1974936565,Male/Female,g597
2.4256665,27.91519725,1.332027176,0.2914143249,0.5239600969,-6.1976474435,Male/Female,g3705
790.896916,395.9184965,1.3316739305,0.2915143126,0.5240712833,-6.1980285147,Male/Female,g19025
0.9428,4.0390615,1.3316457493,0.2915222911,0.5240712833,-6.1980589152,Male/Female,g13112
-0.279945,0.2240495,-1.3308694474,0.291742169,0.5244117202,-6.1988963079,Male/Female,g9914
0.2118595,0.10592975,1.3307922266,0.291764051,0.5244117202,-6.1989796013,Male/Female,g10140
-6.492113,25.1374285,-1.3307327735,0.2917808995,0.5244117202,-6.1990437292,Male/Female,g10589
27.6178215,15.00328975,1.330646034,0.2918054826,0.5244144243,-6.1991372881,Male/Female,g18388
-2.4205355,2.41035775,-1.3303982932,0.2918757084,0.5244991476,-6.1994045012,Male/Female,g11242
1.8920525,6.52465725,1.3298911097,0.2920195362,0.5247161096,-6.1999515236,Male/Female,g20938
-0.1897535,0.09487675,-1.3297706349,0.2920537123,0.5247360248,-6.2000814566,Male/Female,g15776
6.4970205,10.69424825,1.3293238433,0.2921804967,0.524922314,-6.2005633085,Male/Female,g3213
-4.0515835,24.87762225,-1.3291801005,0.2922212992,0.5249541135,-6.2007183253,Male/Female,g13901
-2.3425235,9.53949775,-1.3289553304,0.2922851147,0.5249762892,-6.2009607192,Male/Female,g689
-2.372639,2.756701,-1.3288604367,0.2923120611,0.5249762892,-6.2010630513,Male/Female,g4105
55.2337415,114.43104175,1.3288207657,0.2923233271,0.5249762892,-6.2011058317,Male/Female,g3066
-0.2743055,1.09409475,-1.3288024293,0.2923285345,0.5249762892,-6.2011256052,Male/Female,g18875
-4.4860555,5.94191525,-1.3286597651,0.2923690538,0.5249762892,-6.201279449,Male/Female,g18326
0.482447,0.324597,1.3286484658,0.2923722633,0.5249762892,-6.2012916337,Male/Female,g20177
2.51813,7.275195,1.3283979311,0.292443436,0.525039821,-6.2015617944,Male/Female,g3200
2.920121,2.9022145,1.3283612508,0.2924538579,0.525039821,-6.2016013474,Male/Female,g14145
0.295545,0.1477725,1.3279103828,0.292581996,0.5252283691,-6.2020875115,Male/Female,g19341
-4.6823215,40.18553075,-1.3277490336,0.2926278673,0.5252692178,-6.2022614854,Male/Female,g17100
-5.7947005,14.69286725,-1.3275314265,0.2926897454,0.5253387902,-6.2024961136,Male/Female,g14877
19.3594055,86.17094025,1.327415623,0.2927226808,0.5253564076,-6.2026209726,Male/Female,g286
0.400522,5.410952,1.3270894682,0.2928154644,0.5254814245,-6.2029726222,Male/Female,g5618
0.328036,0.2910615,1.3266206338,0.2929488947,0.5256793599,-6.2034780796,Male/Female,g14012
0.337096,1.2555585,1.3264430244,0.2929994602,0.5257285797,-6.2036695553,Male/Female,g20607
-5.214327,42.6130245,-1.3262531591,0.2930535257,0.5257840715,-6.2038742391,Male/Female,g17411
-1.9482075,2.29712425,-1.3261555598,0.2930813222,0.5257893105,-6.2039794538,Male/Female,g7888
-0.225278,0.2856825,-1.3260523886,0.2931107088,0.5257893105,-6.204090674,Male/Female,g15707
3.8795915,2.05246525,1.3259991892,0.293125863,0.5257893105,-6.2041480231,Male/Female,g4917
0.269803,0.2704235,1.3256184118,0.293234356,0.5259424004,-6.2045584917,Male/Female,g11217
-4.584183,43.0114995,-1.3255053283,0.2932665849,0.5259586906,-6.2046803892,Male/Female,g768
-0.523949,4.4566225,-1.3250973153,0.2933829023,0.5261257745,-6.2051201894,Male/Female,g5725
1.771514,30.672317,1.3248372893,0.2934570581,0.5261933371,-6.2054004616,Male/Female,g14046
1.058892,1.139517,1.3247334313,0.2934866828,0.5261933371,-6.2055124036,Male/Female,g4794
-0.5245915,0.63086325,-1.3247216355,0.2934900477,0.5261933371,-6.2055251175,Male/Female,g7993
3901.0604285,1953.71810725,1.3244405722,0.2935702368,0.5262955811,-6.2058280504,Male/Female,g19030
-1.052089,1.7004885,-1.3239572673,0.2937081841,0.5264689402,-6.2063489365,Male/Female,g7282
-20.039772,213.8575405,-1.3239394349,0.2937132753,0.5264689402,-6.2063681549,Male/Female,g5517
4.3136265,7.24848575,1.3232605844,0.2939071627,0.5267621227,-6.207099737,Male/Female,g8045
-5.6406135,70.69796175,-1.3232044438,0.2939232035,0.5267621227,-6.2071602357,Male/Female,g1522
0.822636,23.785936,1.3231196441,0.2939474348,0.5267640033,-6.2072516174,Male/Female,g1521
647.696823,324.201691,1.3229488211,0.2939962539,0.5268099422,-6.2074356964,Male/Female,g18859
1.025381,1.3024945,1.3226636623,0.2940777689,0.5269144569,-6.207742975,Male/Female,g5605
7.191609,12.2667425,1.3218682286,0.2943052841,0.5272304184,-6.208600052,Male/Female,g11600
-0.4744115,0.25698075,-1.3218558328,0.2943088312,0.5272304184,-6.2086134077,Male/Female,g15523
-0.9675875,2.68643175,-1.3217321773,0.2943442182,0.5272304184,-6.2087466382,Male/Female,g12248
1.442292,5.029034,1.3217227329,0.2943469211,0.5272304184,-6.2087568137,Male/Female,g7721
1.436598,27.4937495,1.3215768963,0.2943886622,0.527263622,-6.2089139398,Male/Female,g9680
-2.2849465,47.66288375,-1.3214730911,0.2944183773,0.5272752827,-6.2090257792,Male/Female,g15234
-1.4054545,8.24399425,-1.3207921724,0.2946133787,0.5275829304,-6.209759361,Male/Female,g11350
0.299876,0.2176525,1.3204882283,0.2947004688,0.5276761716,-6.2100867921,Male/Female,g4122
0.8501305,2.38771475,1.3204483732,0.2947118908,0.5276761716,-6.210129726,Male/Female,g18267
-0.401947,3.2393745,-1.3203223309,0.2947480161,0.5276895505,-6.2102655036,Male/Female,g11105
0.2288515,0.21743975,1.3201792827,0.2947890216,0.5276895505,-6.2104195981,Male/Female,g13745
-0.3913655,1.16138675,-1.3201519849,0.2947968474,0.5276895505,-6.2104490035,Male/Female,g13243
-0.2039965,0.10199825,-1.3200982468,0.2948122538,0.5276895505,-6.2105068903,Male/Female,g21103
3.328345,31.4986065,1.3197472321,0.2949129098,0.5278281388,-6.2108849945,Male/Female,g17986
0.734079,7.1639445,1.319315692,0.2950367099,0.5279792292,-6.2113498154,Male/Female,g1151
-16.6452585,74.03288175,-1.3192909858,0.2950437993,0.5279792292,-6.2113764262,Male/Female,g13338
-0.5790135,3.75885125,-1.31885041,0.295170255,0.5281639266,-6.2118509516,Male/Female,g7831
-9.459963,34.457505,-1.3187297708,0.2952048918,0.5281843116,-6.2119808821,Male/Female,g16571
-0.446013,0.4115465,-1.3185293008,0.2952624591,0.5282457175,-6.2121967876,Male/Female,g5853
-0.976326,3.9427975,-1.318221493,0.295350874,0.5283622981,-6.2125282844,Male/Female,g5452
-1.924205,3.358317,-1.3176516922,0.2955146223,0.5286136159,-6.2131419026,Male/Female,g16863
-0.1866875,0.89097325,-1.3175143467,0.2955541076,0.5286426311,-6.2132898031,Male/Female,g6627
-2.223439,3.5387395,-1.3173148425,0.2956114733,0.5287036212,-6.2135046346,Male/Female,g15184
0.4172045,0.20860225,1.3164201634,0.2958688838,0.5291223553,-6.2144679804,Male/Female,g14476
-0.3849245,0.19246225,-1.3162279754,0.2959242115,0.5291403849,-6.2146749043,Male/Female,g987
-0.6212875,5.25840975,-1.3161904181,0.2959350249,0.5291403849,-6.2147153406,Male/Female,g16488
-3.762014,15.4295055,-1.3160956644,0.2959623082,0.5291403849,-6.214817357,Male/Female,g18806
1.5279645,4.96545625,1.3160616201,0.2959721116,0.5291403849,-6.2148540104,Male/Female,g11280
3.1282385,30.95137325,1.3155357862,0.2961235768,0.5293695252,-6.2154201232,Male/Female,g2576
-5.1724585,6.91099075,-1.3147202932,0.296358649,0.529748079,-6.2162980057,Male/Female,g9035
1.3467845,7.46458775,1.3138130213,0.2966204224,0.5301742986,-6.217274578,Male/Female,g15622
0.2135535,0.18206675,1.3136071163,0.2966798677,0.5302313846,-6.2174961944,Male/Female,g11098
0.630049,2.650252,1.313540753,0.2966990299,0.5302313846,-6.2175676202,Male/Female,g18960
-0.195638,0.199067,-1.3132421316,0.2967852726,0.530343799,-6.2178890141,Male/Female,g16713
3.980159,35.1763865,1.3129423395,0.2968718816,0.5304568503,-6.2182116552,Male/Female,g2170
-1.1847245,9.38020575,-1.31180045,0.2972020287,0.5309847773,-6.2194404573,Male/Female,g657
0.437839,1.8576055,1.311726551,0.2972234088,0.5309847773,-6.2195199744,Male/Female,g980
-5.0626875,11.88218675,-1.3116780533,0.2972374408,0.5309847773,-6.2195721588,Male/Female,g563
-1.672965,12.196772,-1.3114480667,0.2973039938,0.5310619175,-6.2198196238,Male/Female,g10542
-1.641103,3.1634995,-1.3112444605,0.2973629269,0.5311254352,-6.220038697,Male/Female,g8749
4.095877,10.7939575,1.3109842502,0.2974382627,0.5312182381,-6.2203186657,Male/Female,g5782
-11.884617,81.3114415,-1.3102580618,0.2976486208,0.5315521543,-6.2210999435,Male/Female,g10559
-1.781236,6.5653975,-1.3099122271,0.2977488587,0.5316893765,-6.2214719868,Male/Female,g9567
1.415946,10.582951,1.3095718322,0.2978475567,0.5318238276,-6.221838161,Male/Female,g13257
-1.002494,1.9268935,-1.3091963754,0.2979564633,0.5319428598,-6.2222420331,Male/Female,g13757
5.4943645,23.47525825,1.3091805993,0.2979610403,0.5319428598,-6.2222590027,Male/Female,g2442
-0.9240455,1.36099925,-1.3090359825,0.2980030011,0.5319759756,-6.2224145586,Male/Female,g8808
-0.6429015,16.25530925,-1.3083419782,0.2982044591,0.5322937882,-6.2231610161,Male/Female,g674
11.164972,15.110275,1.3080964738,0.2982757614,0.5323792416,-6.223425059,Male/Female,g10038
3.6618085,14.68271125,1.3078414081,0.2983498607,0.5324696736,-6.2236993759,Male/Female,g4023
1.6123195,9.32086875,1.3076117991,0.2984165822,0.5325469251,-6.2239463065,Male/Female,g17818
0.7870105,18.59653475,1.307391167,0.2984807108,0.5326195375,-6.2241835759,Male/Female,g15423
4.7192385,40.29077525,1.3072605387,0.2985186862,0.5326454737,-6.224324051,Male/Female,g16428
10.7211875,30.11745075,1.3069510513,0.2986086801,0.5327642146,-6.2246568579,Male/Female,g16127
-1.8981705,13.94230875,-1.3063674995,0.2987784497,0.533025258,-6.2252843412,Male/Female,g17510
-0.374164,19.769525,-1.305703829,0.2989716587,0.5333280735,-6.2259979137,Male/Female,g4113
-8.315367,27.724417,-1.3055752666,0.2990091021,0.5333529969,-6.2261361353,Male/Female,g15401
-1.6730535,11.04968075,-1.3054352402,0.2990498904,0.5333769301,-6.2262866795,Male/Female,g10501
-0.32979,0.5442165,-1.3052893313,0.2990923987,0.5333769301,-6.2264435448,Male/Female,g8396
-1.4254375,15.69310425,-1.3052874784,0.2990929386,0.5333769301,-6.2264455369,Male/Female,g5869
5.2691655,10.94834675,1.3050297932,0.2991680279,0.5334202109,-6.2267225641,Male/Female,g7007
-1.705422,10.4152405,-1.3048135305,0.299231063,0.5334202109,-6.2269550522,Male/Female,g11924
1.9591775,0.97958875,1.3047718175,0.2992432229,0.5334202109,-6.2269998939,Male/Female,g481
2.15549,7.517456,1.3047594161,0.2992468382,0.5334202109,-6.2270132255,Male/Female,g11036
-2.5287585,31.06267775,-1.3046934329,0.2992660747,0.5334202109,-6.2270841572,Male/Female,g10992
-132.5236725,180.10556475,-1.3046299351,0.299284588,0.5334202109,-6.2271524165,Male/Female,g16378
